layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
12,8,-0.009535652101039887,0.028765239980248963,40,neutral,0.825
12,9,-0.003856958945592245,0.032859518679162994,40,neutral,0.725
12,10,-0.013630342731873194,0.03164086165373764,40,neutral,0.725
12,11,-0.0030061413844426474,0.02330859407925544,40,neutral,0.85
12,12,-0.005993906905253728,0.018241269071581887,40,neutral,0.9
12,13,-0.006800067921479543,0.02180045369717967,40,neutral,0.9
12,14,-0.005001091212034225,0.03163506383362179,40,neutral,0.8
12,15,-0.004068201035261154,0.014480192907570858,40,neutral,0.925
12,16,-0.014707094430923462,0.02914435124316021,40,neutral,0.775
12,17,-0.0055962540209293365,0.017034043526408926,40,neutral,0.9
12,18,-0.013913167268037796,0.03125523523177908,40,neutral,0.75
12,19,-0.015959478666385016,0.028524856069650804,40,neutral,0.75
12,20,-0.006004164889454842,0.029297768620615172,40,neutral,0.8
12,21,-0.008354322860638301,0.035170650446806395,40,neutral,0.725
12,22,-0.021205216646194458,0.03494930024405381,40,neutral,0.625
12,23,-0.027736730699737866,0.03622458284374125,40,neutral,0.6
12,24,-0.014300240452090898,0.029390560360127264,40,neutral,0.725
12,25,-0.006053010125954946,0.03358293069029525,40,neutral,0.775
12,26,0.00128326416015625,0.008116075171513693,40,neutral,0.975
12,27,-0.01332244642315403,0.03836185410112858,40,neutral,0.7
13,0,-0.0051014860471089675,0.02754350169672937,40,neutral,0.8
13,1,-0.010224661231040955,0.029041757130576717,40,neutral,0.8
13,2,0.0,0.0,40,neutral,1.0
13,3,-0.0101305291056633,0.03216546254426574,40,neutral,0.75
13,4,-0.0029108695685863494,0.030733735999176552,40,neutral,0.825
13,5,-0.007261699438095093,0.028059708435249762,40,neutral,0.8
13,6,0.0066250570118427275,0.02801357068137334,40,neutral,0.875
13,7,0.0,0.0,40,neutral,1.0
13,8,-0.010343468561768532,0.035420876150780836,40,neutral,0.7
13,9,-0.006257715572913487,0.028658071435914586,40,neutral,0.825
13,10,-0.011975280195474624,0.030384071444957583,40,neutral,0.85
13,11,-0.001702171564102173,0.01076547822186834,40,neutral,0.975
13,12,-0.011106652518113453,0.026714336353470803,40,neutral,0.75
13,13,0.053717556620637576,0.053773998937771274,40,cone,0.525
13,14,-0.01051358605424563,0.03143890885810687,40,neutral,0.775
13,15,-0.0046780392527580265,0.026641677778669045,40,neutral,0.85
13,16,0.0015359302361806233,0.032701328215336736,40,neutral,0.8
13,17,-0.002873315662145615,0.013008749879956002,40,neutral,0.95
13,18,0.0012526392936706543,0.007992659197268156,40,neutral,0.975
13,19,-0.009735536575317384,0.02805481321990382,40,neutral,0.775
13,20,0.0017009591062863666,0.028255965095227202,40,neutral,0.85
13,21,-0.002229967713356018,0.023444477753719405,40,neutral,0.9
13,22,-0.01204068586230278,0.026201760085204442,40,neutral,0.8
13,23,-0.0042324155569076535,0.025949970830844184,40,neutral,0.825
13,24,-0.001502213627099991,0.024089493554376663,40,neutral,0.85
13,25,-0.012053838620583218,0.02539383334619541,40,neutral,0.8
13,26,-0.004470456888278325,0.02792075416558543,40,neutral,0.85
13,27,-0.007275205850601196,0.019526476452767588,40,neutral,0.875
14,0,-0.022604404010233427,0.03936032975443133,40,neutral,0.65
14,1,-0.03115778451519353,0.04110414958310323,40,neutral,0.5
14,2,-0.010423856725295385,0.031156341436435777,40,neutral,0.775
14,3,-0.02618253938853741,0.03296253234839229,40,neutral,0.6
14,4,-0.04078928362239491,0.045801989074042135,40,bridge,0.5
14,5,-0.03836009930819273,0.03805015195065139,40,bridge,0.525
14,6,-0.023490524378915627,0.039102426204997806,40,neutral,0.625
14,7,-0.020221919069687525,0.031927150464170176,40,neutral,0.7
14,8,-0.0181525153418382,0.028292541082673733,40,neutral,0.7
14,9,-0.0013807475566864013,0.008732614305682961,40,neutral,0.975
14,10,-0.009549617767333984,0.025761211321630447,40,neutral,0.875
14,11,-0.01395347418884436,0.040357065658793,40,neutral,0.675
14,12,-0.011305955797433853,0.02546136494502125,40,neutral,0.825
14,13,-0.019100411385297774,0.04139889593866026,40,neutral,0.625
14,14,-0.013742484861896151,0.026085819418936677,40,neutral,0.775
14,15,-0.006452370807528496,0.030388701994292455,40,neutral,0.825
14,16,-0.008166658133268357,0.028895760112860117,40,neutral,0.825
14,17,-0.012078294157981872,0.030870457425620636,40,neutral,0.775
14,18,-0.011192450083114884,0.02526614930135924,40,neutral,0.85
14,19,-0.008126910775899887,0.0214094186244075,40,neutral,0.875
14,20,-0.003738360106945038,0.02094204499332227,40,neutral,0.875
14,21,-0.0019127445419629414,0.05073300179661444,40,neutral,0.525
14,22,-0.004217730462551117,0.015193032398779227,40,neutral,0.925
14,23,-0.005869282533725102,0.03981720548495098,40,neutral,0.75
14,24,-0.003209054470062256,0.01862542600156758,40,neutral,0.9
14,25,0.0,0.0,40,neutral,1.0
14,26,0.0016345113515853881,0.02765241592693843,40,neutral,0.775
14,27,0.0014881326754887898,0.030618906997377734,40,neutral,0.8
15,0,-0.026588037647306918,0.03191895650653734,40,neutral,0.6
15,1,-0.023668779991567135,0.03329883002012667,40,neutral,0.65
15,2,-0.01817728869616985,0.04187002693785661,40,neutral,0.675
15,3,-0.02979766855992022,0.0331926257082072,40,neutral,0.55
15,4,-0.017580171674489976,0.029618860762573623,40,neutral,0.725
15,5,-0.00656626969575882,0.02686055877319942,40,neutral,0.825
15,6,-0.01509920358657837,0.034793246492195375,40,neutral,0.675
15,7,-0.03384605591495832,0.04081106062499818,40,neutral,0.55
15,8,0.009223415950934092,0.0345849483281969,40,neutral,0.8
15,9,0.008761852979660034,0.04640513830498832,40,neutral,0.575
15,10,-0.029951663368514608,0.03865620520292098,40,neutral,0.6
15,11,0.045117243329683934,0.04650795392117395,40,cone,0.5
15,12,-0.015087276697158813,0.030571924212897724,40,neutral,0.725
15,13,-0.006714220965902009,0.032877597550304054,40,neutral,0.775
15,14,-0.021564153581857683,0.03224590202764987,40,neutral,0.675
15,15,-0.02452670087416967,0.03967943553346375,40,neutral,0.625
15,16,-0.002531261742115021,0.011179063165031243,40,neutral,0.95
15,17,-0.0031765908002853393,0.01418032632157301,40,neutral,0.95
15,18,-0.003732350468635559,0.01649107932192332,40,neutral,0.95
15,19,-0.021141693368554114,0.03892928079379127,40,neutral,0.55
15,20,-0.003063777585824331,0.03002074934081672,40,neutral,0.775
15,21,-0.004721790552139282,0.016964221752308214,40,neutral,0.925
15,22,-0.009222289671500523,0.02245982086084503,40,neutral,0.85
15,23,0.004617170244455337,0.029837433802706988,40,neutral,0.725
15,24,-0.0030325837433338165,0.013510933570358286,40,neutral,0.95
15,25,-0.009881626069545745,0.024009609598747986,40,neutral,0.85
