layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
5,29,-0.001355211812037009,0.04534015945490579,60,neutral,0.6333333333333333
5,30,-0.004230890755701547,0.024525927441023908,60,neutral,0.85
5,31,-0.006245660100664411,0.03698195110677001,60,neutral,0.7666666666666667
6,0,0.004387621406455334,0.033786773514096605,60,neutral,0.7833333333333333
6,1,0.004455586976534731,0.017300465096321185,60,neutral,0.9333333333333333
6,2,0.019567278342114556,0.03671090410075158,60,neutral,0.75
6,3,0.010166529532935885,0.029184944601882774,60,neutral,0.7333333333333333
6,4,0.0040400973593361636,0.03125501162575089,60,neutral,0.8
6,5,-5.966747800509135e-05,0.014376726077796397,60,neutral,0.9333333333333333
6,6,-0.0033828350674430666,0.020584028744849246,60,neutral,0.8833333333333333
6,7,0.00028891168810703125,0.03621550091471663,60,neutral,0.65
6,8,-0.00043361362720292735,0.03256453077542485,60,neutral,0.8
6,9,0.004217101070615981,0.025890085829743496,60,neutral,0.8333333333333334
6,10,-0.0011445419655905828,0.021371361939755324,60,neutral,0.8666666666666667
6,11,-0.0004332133630911508,0.032796916426772536,60,neutral,0.75
6,12,0.009813680450121562,0.03761437599047588,60,neutral,0.7
6,13,-0.005887548623498154,0.04079924416150195,60,neutral,0.7
6,14,-0.0009872158392081186,0.034154195377037254,60,neutral,0.7166666666666667
6,15,0.014343267811669244,0.038138075259876454,60,neutral,0.7
6,16,-0.0021935928317289508,0.03351003785958711,60,neutral,0.7333333333333333
6,17,0.007467583403700875,0.0305080281828022,60,neutral,0.8
6,18,-7.211019595464071e-05,0.017828027218839644,60,neutral,0.9166666666666666
6,19,0.005574913335419011,0.018891551131850908,60,neutral,0.9
6,20,-9.626734587881297e-05,0.03196136927794137,60,neutral,0.7666666666666667
6,21,-0.0024602487068327646,0.02408286937907139,60,neutral,0.8166666666666667
6,22,0.009621025776421582,0.029675156028439408,60,neutral,0.8166666666666667
6,23,0.00024147510528564457,0.020933445568684,60,neutral,0.8666666666666667
6,24,-0.0006763484198895716,0.023729689604569643,60,neutral,0.8333333333333334
6,25,-0.0021702062090237935,0.029541871256618692,60,neutral,0.7833333333333333
6,26,0.0014334068530135686,0.02996167502611984,60,neutral,0.7833333333333333
6,27,0.0005445786795691675,0.0327239410617405,60,neutral,0.7666666666666667
6,28,0.0018822333051098715,0.034590834503612465,60,neutral,0.7166666666666667
6,29,-0.003283686964284806,0.04267673255789961,60,neutral,0.6333333333333333
6,30,-0.0016265803741084203,0.031770881259319816,60,neutral,0.8166666666666667
6,31,0.003313394224359876,0.03307287390260142,60,neutral,0.8166666666666667
7,0,-0.02036427582303683,0.049399170335273586,60,neutral,0.5333333333333333
7,1,-0.0009310811758041382,0.007212123775713294,60,neutral,0.9833333333333333
7,2,-0.001845779021581014,0.017965842432441554,60,neutral,0.9
7,3,-0.0038429409265518188,0.01758062937588596,60,neutral,0.9
7,4,-0.001339748501777649,0.010377647270982344,60,neutral,0.9833333333333333
7,5,-0.010948709646860759,0.0265312677638984,60,neutral,0.85
7,6,-0.05782812385719657,0.027759079913540468,60,bridge,0.8333333333333334
7,7,0.0,0.0,60,neutral,1.0
7,8,-0.0052419079674614795,0.04658948774230404,60,neutral,0.6166666666666667
7,9,-0.055508877074434644,0.03665711028062145,60,bridge,0.7666666666666667
7,10,-0.024896047618338673,0.0357478586040766,60,neutral,0.6666666666666666
7,11,-0.011745922267436981,0.025592151653843327,60,neutral,0.8166666666666667
7,12,-0.012539932131767273,0.03364488738072172,60,neutral,0.6833333333333333
7,13,0.004788202875190312,0.022656212112754263,60,neutral,0.85
7,14,-0.026398795385051656,0.03296148574619634,60,neutral,0.5833333333333334
7,15,0.004232226808865865,0.043907397841677465,60,neutral,0.5333333333333333
7,16,-0.03718093716435963,0.04457599584714859,60,bridge,0.5
7,17,-0.037553323143058356,0.041449934644443256,60,bridge,0.55
7,18,-0.04356565916585544,0.03672566488713475,60,bridge,0.6333333333333333
7,19,-0.034274078496391816,0.040999512084822456,60,bridge,0.5
7,20,-0.03339276334032035,0.04526815096237499,60,bridge,0.6
7,21,-0.01069757921828164,0.04151356998252801,60,neutral,0.7
7,22,-0.017365570934834304,0.051078693886058124,60,neutral,0.48333333333333334
7,23,-0.023325120559662137,0.04079752770360441,60,neutral,0.5666666666666667
7,24,-0.013968481371800104,0.04591815538703055,60,neutral,0.5333333333333333
7,25,-0.009240859895944595,0.045403349350229674,60,neutral,0.5833333333333334
7,26,-0.0011644144852956137,0.01569826042443613,60,neutral,0.95
7,27,-0.01213870002163781,0.04814141340431598,60,neutral,0.4666666666666667
7,28,-0.05913738277223375,0.03584072254104446,60,bridge,0.7666666666666667
7,29,-0.05662416569770328,0.04152421429017691,60,bridge,0.7666666666666667
7,30,-0.04673089865181181,0.04997075419714119,60,bridge,0.65
7,31,-0.030851728402905995,0.03973305922715755,60,neutral,0.5333333333333333
8,0,-0.03442512177758747,0.04304531626197383,60,bridge,0.6
8,1,-0.04137448506222831,0.043230585269523426,60,bridge,0.6
8,2,-0.009744536297188864,0.03167283888371269,60,neutral,0.7333333333333333
8,3,0.0006379902362823487,0.007235844071478177,60,neutral,0.9833333333333333
